N,Song1,Song2,Algo,Embedding,Perc
0,ithinkaboutyou,ithinkaboutyoutwo,BIRCH,300,37.68
1,ithinkaboutyou,ithinkaboutyoutwo,BIRCH,100,98.55
2,ithinkaboutyou,ithinkaboutyoutwo,BIRCH,200,98.55
3,ithinkaboutyou,ithinkaboutyoutwo,BIRCH,50,20.29
4,ithinkaboutyou,ithinkaboutyoutwo,BIRCH,150,0.0
