N,Song1,Song2,Algo,Embedding,Perc
0,daybyday,themetodayshow,BIRCH,300,4.35
1,daybyday,themetodayshow,BIRCH,100,0.0
2,daybyday,themetodayshow,BIRCH,200,84.06
3,daybyday,themetodayshow,BIRCH,50,1.45
4,daybyday,themetodayshow,BIRCH,150,98.55
