N,Song1,Song2,Algo,Embedding,Perc
0,es,hey,BIRCH,300,46.38
1,es,hey,BIRCH,100,1.45
2,es,hey,BIRCH,200,1.45
3,es,hey,BIRCH,50,0.0
4,es,hey,BIRCH,150,1.45
