N,Song1,Song2,Algo,Embedding,Perc
0,light_myLife,lady_divine_pt3,BIRCH,300,0.0
1,light_myLife,lady_divine_pt3,BIRCH,100,0.0
2,light_myLife,lady_divine_pt3,BIRCH,200,26.09
3,light_myLife,lady_divine_pt3,BIRCH,50,0.0
4,light_myLife,lady_divine_pt3,BIRCH,150,11.59
