N,Song1,Song2,Algo,Embedding,Perc
0,mygodandi,mygodanditwo,BIRCH,300,0.0
1,mygodandi,mygodanditwo,BIRCH,100,5.8
2,mygodandi,mygodanditwo,BIRCH,200,1.45
3,mygodandi,mygodanditwo,BIRCH,50,0.0
4,mygodandi,mygodanditwo,BIRCH,150,1.45
