N,Song1,Song2,Algo,Embedding,Perc
0,kalamazoo_arnstein,kalamazoo_warren,BIRCH,300,5.8
1,kalamazoo_arnstein,kalamazoo_warren,BIRCH,100,1.45
2,kalamazoo_arnstein,kalamazoo_warren,BIRCH,200,4.35
3,kalamazoo_arnstein,kalamazoo_warren,BIRCH,50,1.45
4,kalamazoo_arnstein,kalamazoo_warren,BIRCH,150,2.9
