N,Song1,Song2,Algo,Embedding,Perc
0,mojoworkout,gotmymojoworking,BIRCH,300,0.0
1,mojoworkout,gotmymojoworking,BIRCH,100,13.04
2,mojoworkout,gotmymojoworking,BIRCH,200,2.9
3,mojoworkout,gotmymojoworking,BIRCH,50,1.45
4,mojoworkout,gotmymojoworking,BIRCH,150,2.9
