N,Song1,Song2,Algo,Embedding,Perc
0,mojoworkout,gotmymojoworking,Agglomerative,300,0.0
1,mojoworkout,gotmymojoworking,Agglomerative,100,1.45
2,mojoworkout,gotmymojoworking,Agglomerative,200,5.8
3,mojoworkout,gotmymojoworking,Agglomerative,50,0.0
4,mojoworkout,gotmymojoworking,Agglomerative,150,0.0
