N,Song1,Song2,Algo,Embedding,Perc
0,tonighthesailedagain,iloveyouyesido,Agglomerative,300,0.0
1,tonighthesailedagain,iloveyouyesido,Agglomerative,100,0.0
2,tonighthesailedagain,iloveyouyesido,Agglomerative,200,0.0
3,tonighthesailedagain,iloveyouyesido,Agglomerative,50,0.0
4,tonighthesailedagain,iloveyouyesido,Agglomerative,150,0.0
