N,Song1,Song2,Algo,Embedding,Perc
0,gehtsparkasse,begood,Agglomerative,300,4.35
1,gehtsparkasse,begood,Agglomerative,100,79.71
2,gehtsparkasse,begood,Agglomerative,200,0.0
3,gehtsparkasse,begood,Agglomerative,50,49.28
4,gehtsparkasse,begood,Agglomerative,150,28.99
