N,Song1,Song2,Algo,Embedding,Perc
0,dirlada,loopdilove,Agglomerative,300,0.0
1,dirlada,loopdilove,Agglomerative,100,8.7
2,dirlada,loopdilove,Agglomerative,200,0.0
3,dirlada,loopdilove,Agglomerative,50,4.35
4,dirlada,loopdilove,Agglomerative,150,1.45
