N,Song1,Song2,Algo,Embedding,Perc
0,sadness,youdbesonice,Agglomerative,300,0.0
1,sadness,youdbesonice,Agglomerative,100,0.0
2,sadness,youdbesonice,Agglomerative,200,0.0
3,sadness,youdbesonice,Agglomerative,50,5.8
4,sadness,youdbesonice,Agglomerative,150,27.54
