N,Song1,Song2,Algo,Embedding,Perc
0,kansas,roses,Agglomerative,300,7.25
1,kansas,roses,Agglomerative,100,0.0
2,kansas,roses,Agglomerative,200,5.8
3,kansas,roses,Agglomerative,50,92.75
4,kansas,roses,Agglomerative,150,0.0
