N,Song1,Song2,Algo,Embedding,Perc
0,reich,niveau,Agglomerative,300,0.0
1,reich,niveau,Agglomerative,100,1.45
2,reich,niveau,Agglomerative,200,0.0
3,reich,niveau,Agglomerative,50,14.49
4,reich,niveau,Agglomerative,150,88.41
