N,Song1,Song2,Algo,Embedding,Perc
0,motheranddad,nearyou,GaussianMM,300,2.9
1,motheranddad,nearyou,GaussianMM,100,0.0
2,motheranddad,nearyou,GaussianMM,200,2.9
3,motheranddad,nearyou,GaussianMM,50,0.0
4,motheranddad,nearyou,GaussianMM,150,2.9
