N,Song1,Song2,Algo,Embedding,Perc
0,confessing,starlight,GaussianMM,300,2.9
1,confessing,starlight,GaussianMM,100,0.0
2,confessing,starlight,GaussianMM,200,2.9
3,confessing,starlight,GaussianMM,50,0.0
4,confessing,starlight,GaussianMM,150,2.9
