N,Song1,Song2,Algo,Embedding,Perc
0,hessofine,mysweetlord,GaussianMM,300,1.45
1,hessofine,mysweetlord,GaussianMM,100,14.49
2,hessofine,mysweetlord,GaussianMM,200,15.94
3,hessofine,mysweetlord,GaussianMM,50,0.0
4,hessofine,mysweetlord,GaussianMM,150,11.59
