N,Song1,Song2,Algo,Embedding,Perc
0,blessees,janine,GaussianMM,300,8.7
1,blessees,janine,GaussianMM,100,2.9
2,blessees,janine,GaussianMM,200,7.25
3,blessees,janine,GaussianMM,50,2.9
4,blessees,janine,GaussianMM,150,0.0
