N,Song1,Song2,Cluster_1,Cluster_2
0,light_myLife,lady_divine_pt1,1,1
1,whisper,wishing_song,1,1
2,spider,desert_song,1,1
3,old_eli,someday_prince,1,1
4,alla_rancho,el_rancho_anonymous,1,1
5,chatterbox_carew,chatterbox_jerome,1,1
6,kansas,roses,1,1
7,prelude,dakota,1,1
8,vagyok,perhaps,1,1
9,amothersprayer,myownsweet,1,1
10,thehappywhistler,sanfranciscobrewingad,1,1
11,goodnight,whilewedream,1,1
12,rendezvous,idreamed,1,1
13,sognonostalgico,girlinthedark,1,1
14,hessofine,mysweetlord,1,1
15,lifeisarock,menusong,0,0
16,heartbeat,getoveryou,2,2
17,reich,niveau,1,1
