N,Song1,Song2,Cluster_1,Cluster_2
0,light_myLife,lady_divine_pt1,1,1
1,light_myLife,lady_divine_pt3,1,1
2,confessing,starlight,1,1
3,alla_rancho,el_rancho_anonymous,1,1
4,whisper_to_me,itallcomes,1,1
5,shepherd,beginthebeguine,1,1
6,sadness,youdbesonice,1,1
7,muehlebachbeersmith,timeformuehlebach,1,1
8,mizpahshalom,shalom,0,0
9,mojoworkout,gotmymojoworking,0,0
10,hessofine,mysweetlord,1,1
11,keeponsinging,keeponsingingtwo,0,0
12,dirlada,loopdilove,1,1
13,pourtoi,feelings,1,1
14,lifeisarock,menusong,0,0
15,es,hey,1,1
16,tillyou,phantomoftheopera,1,1
17,whereareyounow,whereareyou,1,1
18,gehtsparkasse,begood,1,1
19,heartbeat,getoveryou,1,1
20,reich,niveau,1,1
