N,Song1,Song2,Algo,Embedding,Perc
0,letitend,howdeepisyourlove,MiniBatch100,300,24.64
1,letitend,howdeepisyourlove,MiniBatch100,100,26.09
2,letitend,howdeepisyourlove,MiniBatch100,200,8.7
3,letitend,howdeepisyourlove,MiniBatch100,50,0.0
4,letitend,howdeepisyourlove,MiniBatch100,150,2.9
