N,Song1,Song2,Algo,Embedding,Perc
0,alla_rancho,el_rancho_anonymous,MiniBatch100,300,13.04
1,alla_rancho,el_rancho_anonymous,MiniBatch100,100,4.35
2,alla_rancho,el_rancho_anonymous,MiniBatch100,200,0.0
3,alla_rancho,el_rancho_anonymous,MiniBatch100,50,23.19
4,alla_rancho,el_rancho_anonymous,MiniBatch100,150,0.0
