N,Song1,Song2,Algo,Embedding,Perc
0,light_myLife,lady_divine_pt2,GaussianMM,300,4.35
1,light_myLife,lady_divine_pt2,GaussianMM,100,10.14
2,light_myLife,lady_divine_pt2,GaussianMM,200,59.42
3,light_myLife,lady_divine_pt2,GaussianMM,50,10.14
4,light_myLife,lady_divine_pt2,GaussianMM,150,15.94
