N,Song1,Song2,Algo,Embedding,Perc
0,light_myLife,lady_divine_pt1,GaussianMM,300,2.9
1,light_myLife,lady_divine_pt1,GaussianMM,100,18.84
2,light_myLife,lady_divine_pt1,GaussianMM,200,2.9
3,light_myLife,lady_divine_pt1,GaussianMM,50,5.8
4,light_myLife,lady_divine_pt1,GaussianMM,150,2.9
