N,Song1,Song2,Algo,Embedding,Perc
0,old_eli,someday_prince,GaussianMM,300,0.0
1,old_eli,someday_prince,GaussianMM,100,0.0
2,old_eli,someday_prince,GaussianMM,200,0.0
3,old_eli,someday_prince,GaussianMM,50,1.45
4,old_eli,someday_prince,GaussianMM,150,0.0
