N,Song1,Song2,Algo,Embedding,Perc
0,thehappywhistler,sanfranciscobrewingad,GaussianMM,300,0.0
1,thehappywhistler,sanfranciscobrewingad,GaussianMM,100,8.7
2,thehappywhistler,sanfranciscobrewingad,GaussianMM,200,2.9
3,thehappywhistler,sanfranciscobrewingad,GaussianMM,50,0.0
4,thehappywhistler,sanfranciscobrewingad,GaussianMM,150,1.45
