N,Song1,Song2,Algo,Embedding,Perc
0,vagyok,perhaps,GaussianMM,300,4.35
1,vagyok,perhaps,GaussianMM,100,0.0
2,vagyok,perhaps,GaussianMM,200,31.88
3,vagyok,perhaps,GaussianMM,50,2.9
4,vagyok,perhaps,GaussianMM,150,4.35
