N,Song1,Song2,Algo,Embedding,Perc
0,amothersprayer,myownsweet,GaussianMM,300,0.0
1,amothersprayer,myownsweet,GaussianMM,100,2.9
2,amothersprayer,myownsweet,GaussianMM,200,0.0
3,amothersprayer,myownsweet,GaussianMM,50,0.0
4,amothersprayer,myownsweet,GaussianMM,150,0.0
