N,Song1,Song2,Algo,Embedding,Perc
0,lifeisarock,menusong,GaussianMM,300,0.0
1,lifeisarock,menusong,GaussianMM,100,17.39
2,lifeisarock,menusong,GaussianMM,200,8.7
3,lifeisarock,menusong,GaussianMM,50,1.45
4,lifeisarock,menusong,GaussianMM,150,2.9
