N,Song1,Song2,Cluster_1,Cluster_2
0,alla_rancho,el_rancho_anonymous,18,18
1,chatterbox_carew,chatterbox_jerome,18,18
2,amothersprayer,myownsweet,10,10
3,motheranddad,nearyou,10,10
4,goodnight,whilewedream,1,1
5,hessofine,mysweetlord,1,1
6,dirlada,loopdilove,4,4
7,ithinkaboutyou,ithinkaboutyoutwo,17,17
8,greengrassgrows,superstring,20,20
9,gehtsparkasse,begood,14,14
10,heartbeat,getoveryou,20,20
11,blessees,janine,14,14
