N,Song1,Song2,Algo,Embedding,Perc
0,gumtree,downunder,MiniBatch1000,300,14.49
1,gumtree,downunder,MiniBatch1000,100,1.45
2,gumtree,downunder,MiniBatch1000,200,1.45
3,gumtree,downunder,MiniBatch1000,50,27.54
4,gumtree,downunder,MiniBatch1000,150,0.0
