N,Song1,Song2,Algo,Embedding,Perc
0,motheranddad,nearyou,MiniBatch1000,300,1.45
1,motheranddad,nearyou,MiniBatch1000,100,0.0
2,motheranddad,nearyou,MiniBatch1000,200,5.8
3,motheranddad,nearyou,MiniBatch1000,50,0.0
4,motheranddad,nearyou,MiniBatch1000,150,0.0
