N,Song1,Song2,Algo,Embedding,Perc
0,tillyou,phantomoftheopera,Agglomerative,300,1.45
1,tillyou,phantomoftheopera,Agglomerative,100,0.0
2,tillyou,phantomoftheopera,Agglomerative,200,0.0
3,tillyou,phantomoftheopera,Agglomerative,50,8.7
4,tillyou,phantomoftheopera,Agglomerative,150,2.9
