N,Song1,Song2,Algo,Embedding,Perc
0,ithinkaboutyou,ithinkaboutyoutwo,Agglomerative,300,0.0
1,ithinkaboutyou,ithinkaboutyoutwo,Agglomerative,100,1.45
2,ithinkaboutyou,ithinkaboutyoutwo,Agglomerative,200,4.35
3,ithinkaboutyou,ithinkaboutyoutwo,Agglomerative,50,0.0
4,ithinkaboutyou,ithinkaboutyoutwo,Agglomerative,150,1.45
