N,Song1,Song2,Algo,Embedding,Perc
0,vagyok,perhaps,Agglomerative,300,2.9
1,vagyok,perhaps,Agglomerative,100,1.45
2,vagyok,perhaps,Agglomerative,200,36.23
3,vagyok,perhaps,Agglomerative,50,2.9
4,vagyok,perhaps,Agglomerative,150,0.0
