N,Song1,Song2,Algo,Embedding,Perc
0,letitend,howdeepisyourlove,Agglomerative,300,0.0
1,letitend,howdeepisyourlove,Agglomerative,100,0.0
2,letitend,howdeepisyourlove,Agglomerative,200,13.04
3,letitend,howdeepisyourlove,Agglomerative,50,0.0
4,letitend,howdeepisyourlove,Agglomerative,150,0.0
