N,Song1,Song2,Algo,Embedding,Perc
0,prelude,dakota,Agglomerative,300,4.35
1,prelude,dakota,Agglomerative,100,1.45
2,prelude,dakota,Agglomerative,200,24.64
3,prelude,dakota,Agglomerative,50,0.0
4,prelude,dakota,Agglomerative,150,1.45
