N,Song1,Song2,Algo,Embedding,Perc
0,whereareyounow,whereareyou,Agglomerative,300,0.0
1,whereareyounow,whereareyou,Agglomerative,100,1.45
2,whereareyounow,whereareyou,Agglomerative,200,33.33
3,whereareyounow,whereareyou,Agglomerative,50,0.0
4,whereareyounow,whereareyou,Agglomerative,150,2.9
