N,Song1,Song2,Algo,Embedding,Perc
0,motheranddad,nearyou,Agglomerative,300,1.45
1,motheranddad,nearyou,Agglomerative,100,0.0
2,motheranddad,nearyou,Agglomerative,200,0.0
3,motheranddad,nearyou,Agglomerative,50,0.0
4,motheranddad,nearyou,Agglomerative,150,1.45
