N,Song1,Song2,Algo,Embedding,Perc
0,gumtree,downunder,Agglomerative,300,0.0
1,gumtree,downunder,Agglomerative,100,1.45
2,gumtree,downunder,Agglomerative,200,0.0
3,gumtree,downunder,Agglomerative,50,1.45
4,gumtree,downunder,Agglomerative,150,0.0
