N,Song1,Song2,Algo,Embedding,Perc
0,evangelimann,mitternachtstango,Agglomerative,300,7.25
1,evangelimann,mitternachtstango,Agglomerative,100,1.45
2,evangelimann,mitternachtstango,Agglomerative,200,31.88
3,evangelimann,mitternachtstango,Agglomerative,50,10.14
4,evangelimann,mitternachtstango,Agglomerative,150,2.9
