N,Song1,Song2,Algo,Embedding,Perc
0,daybyday,themetodayshow,Agglomerative,300,1.45
1,daybyday,themetodayshow,Agglomerative,100,0.0
2,daybyday,themetodayshow,Agglomerative,200,43.48
3,daybyday,themetodayshow,Agglomerative,50,5.8
4,daybyday,themetodayshow,Agglomerative,150,98.55
