N,Song1,Song2,Algo,Embedding,Perc
0,dirlada,loopdilove,Agglomerative,300,98.55
1,dirlada,loopdilove,Agglomerative,100,98.55
2,dirlada,loopdilove,Agglomerative,200,4.35
3,dirlada,loopdilove,Agglomerative,50,98.55
4,dirlada,loopdilove,Agglomerative,150,5.8
