N,Song1,Song2,Algo,Embedding,Perc
0,mojoworkout,gotmymojoworking,Agglomerative,300,2.9
1,mojoworkout,gotmymojoworking,Agglomerative,100,13.04
2,mojoworkout,gotmymojoworking,Agglomerative,200,2.9
3,mojoworkout,gotmymojoworking,Agglomerative,50,1.45
4,mojoworkout,gotmymojoworking,Agglomerative,150,17.39
