N,Song1,Song2,Algo,Embedding,Perc
0,mygodandi,mygodanditwo,Agglomerative,300,0.0
1,mygodandi,mygodanditwo,Agglomerative,100,1.45
2,mygodandi,mygodanditwo,Agglomerative,200,1.45
3,mygodandi,mygodanditwo,Agglomerative,50,0.0
4,mygodandi,mygodanditwo,Agglomerative,150,1.45
