N,Song1,Song2,Algo,Embedding,Perc
0,ithinkaboutyou,ithinkaboutyoutwo,Agglomerative,300,47.83
1,ithinkaboutyou,ithinkaboutyoutwo,Agglomerative,100,98.55
2,ithinkaboutyou,ithinkaboutyoutwo,Agglomerative,200,98.55
3,ithinkaboutyou,ithinkaboutyoutwo,Agglomerative,50,0.0
4,ithinkaboutyou,ithinkaboutyoutwo,Agglomerative,150,0.0
