N,Song1,Song2,Algo,Embedding,Perc
0,kansas,roses,Agglomerative,300,4.35
1,kansas,roses,Agglomerative,100,13.04
2,kansas,roses,Agglomerative,200,1.45
3,kansas,roses,Agglomerative,50,21.74
4,kansas,roses,Agglomerative,150,0.0
