N,Song1,Song2,Algo,Embedding,Perc
0,goodnight,whilewedream,Agglomerative,300,0.0
1,goodnight,whilewedream,Agglomerative,100,1.45
2,goodnight,whilewedream,Agglomerative,200,0.0
3,goodnight,whilewedream,Agglomerative,50,89.86
4,goodnight,whilewedream,Agglomerative,150,2.9
