N,Song1,Song2,Cluster_1,Cluster_2
0,light_myLife,lady_divine_pt2,0,0
1,light_myLife,lady_divine_pt3,0,0
2,lady_love,word_warning,1,1
3,spider,desert_song,2,2
4,chatterbox_carew,chatterbox_jerome,1,1
5,kalamazoo_arnstein,kalamazoo_warren,1,1
6,shepherd,beginthebeguine,1,1
7,thehappywhistler,sanfranciscobrewingad,1,1
8,goodnight,whilewedream,1,1
9,rendezvous,idreamed,1,1
10,hessofine,mysweetlord,2,2
11,keeponsinging,keeponsingingtwo,1,1
12,letitend,howdeepisyourlove,1,1
13,uncantoagalicia,bisschenfrieden,1,1
14,es,hey,0,0
15,greengrassgrows,superstring,2,2
16,heartbeat,getoveryou,1,1
17,blessees,janine,1,1
