N,Song1,Song2,Algo,Embedding,Perc
0,gumtree,downunder,Kmean,300,42.03
1,gumtree,downunder,Kmean,100,1.45
2,gumtree,downunder,Kmean,200,0.0
3,gumtree,downunder,Kmean,50,15.94
4,gumtree,downunder,Kmean,150,0.0
