N,Song1,Song2,Algo,Embedding,Perc
0,chatterbox_carew,chatterbox_jerome,Kmean,300,1.45
1,chatterbox_carew,chatterbox_jerome,Kmean,100,10.14
2,chatterbox_carew,chatterbox_jerome,Kmean,200,8.7
3,chatterbox_carew,chatterbox_jerome,Kmean,50,14.49
4,chatterbox_carew,chatterbox_jerome,Kmean,150,4.35
