N,Song1,Song2,Algo,Embedding,Perc
0,shepherd,beginthebeguine,Kmean,300,27.54
1,shepherd,beginthebeguine,Kmean,100,0.0
2,shepherd,beginthebeguine,Kmean,200,10.14
3,shepherd,beginthebeguine,Kmean,50,0.0
4,shepherd,beginthebeguine,Kmean,150,2.9
