N,Song1,Song2,Algo,Embedding,Perc
0,dirlada,loopdilove,Kmean,300,0.0
1,dirlada,loopdilove,Kmean,100,11.59
2,dirlada,loopdilove,Kmean,200,0.0
3,dirlada,loopdilove,Kmean,50,5.8
4,dirlada,loopdilove,Kmean,150,4.35
