N,Song1,Song2,Algo,Embedding,Perc
0,prelude,dakota,MiniBatch250,300,0.0
1,prelude,dakota,MiniBatch250,100,56.52
2,prelude,dakota,MiniBatch250,200,65.22
3,prelude,dakota,MiniBatch250,50,28.99
4,prelude,dakota,MiniBatch250,150,43.48
