N,Song1,Song2,Algo,Embedding,Perc
0,es,hey,MiniBatch250,300,24.64
1,es,hey,MiniBatch250,100,2.9
2,es,hey,MiniBatch250,200,2.9
3,es,hey,MiniBatch250,50,0.0
4,es,hey,MiniBatch250,150,4.35
