N,Song1,Song2,Algo,Embedding,Perc
0,mizpahshalom,shalom,Kmean,300,0.0
1,mizpahshalom,shalom,Kmean,100,0.0
2,mizpahshalom,shalom,Kmean,200,0.0
3,mizpahshalom,shalom,Kmean,50,0.0
4,mizpahshalom,shalom,Kmean,150,1.45
