N,Song1,Song2,Algo,Embedding,Perc
0,motheranddad,nearyou,Kmean,300,1.45
1,motheranddad,nearyou,Kmean,100,0.0
2,motheranddad,nearyou,Kmean,200,0.0
3,motheranddad,nearyou,Kmean,50,0.0
4,motheranddad,nearyou,Kmean,150,4.35
