N,Song1,Song2,Algo,Embedding,Perc
0,kalamazoo_arnstein,kalamazoo_warren,Kmean,300,14.49
1,kalamazoo_arnstein,kalamazoo_warren,Kmean,100,0.0
2,kalamazoo_arnstein,kalamazoo_warren,Kmean,200,42.03
3,kalamazoo_arnstein,kalamazoo_warren,Kmean,50,2.9
4,kalamazoo_arnstein,kalamazoo_warren,Kmean,150,0.0
