N,Song1,Song2,Algo,Embedding,Perc
0,kansas,roses,Kmean,300,2.9
1,kansas,roses,Kmean,100,23.19
2,kansas,roses,Kmean,200,2.9
3,kansas,roses,Kmean,50,17.39
4,kansas,roses,Kmean,150,0.0
