N,Song1,Song2,Algo,Embedding,Perc
0,shepherd,beginthebeguine,KMean,300,7.25
1,shepherd,beginthebeguine,KMean,100,20.29
2,shepherd,beginthebeguine,KMean,200,0.0
3,shepherd,beginthebeguine,KMean,50,1.45
4,shepherd,beginthebeguine,KMean,150,1.45
