N,Song1,Song2,Algo,Embedding,Perc
0,uncantoagalicia,bisschenfrieden,KMean,300,8.7
1,uncantoagalicia,bisschenfrieden,KMean,100,30.43
2,uncantoagalicia,bisschenfrieden,KMean,200,0.0
3,uncantoagalicia,bisschenfrieden,KMean,50,5.8
4,uncantoagalicia,bisschenfrieden,KMean,150,8.7
