N,Song1,Song2,Algo,Embedding,Perc
0,mygodandi,mygodanditwo,KMean,300,0.0
1,mygodandi,mygodanditwo,KMean,100,10.14
2,mygodandi,mygodanditwo,KMean,200,7.25
3,mygodandi,mygodanditwo,KMean,50,0.0
4,mygodandi,mygodanditwo,KMean,150,0.0
