N,Song1,Song2,Algo,Embedding,Perc
0,motheranddad,nearyou,KMean,300,8.7
1,motheranddad,nearyou,KMean,100,4.35
2,motheranddad,nearyou,KMean,200,28.99
3,motheranddad,nearyou,KMean,50,50.72
4,motheranddad,nearyou,KMean,150,34.78
