N,Song1,Song2,Algo,Embedding,Perc
0,kalamazoo_arnstein,kalamazoo_warren,KMean,300,0.0
1,kalamazoo_arnstein,kalamazoo_warren,KMean,100,2.9
2,kalamazoo_arnstein,kalamazoo_warren,KMean,200,1.45
3,kalamazoo_arnstein,kalamazoo_warren,KMean,50,1.45
4,kalamazoo_arnstein,kalamazoo_warren,KMean,150,0.0
